ncm,descripcion,die_aec,tasa_estadistica,iva,iva_reducido,bk_bit,nota
52052390,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
52052400,--De titulo inferior a 192.31 decitex pero superior o igual a 125 decitex (superior al numero metrico 52 pero inferior o igual al numero metrico 80),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52052600,--De titulo inferior a 125 decitex pero superior o igual a 106.38 decitex (superior al numero metrico 80 pero inferior o igual al numero metrico 94),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52052700,--De titulo inferior a 106.38 decitex pero superior o igual a 83.33 decitex (superior al numero metrico 94 pero inferior o igual al numero metrico 120),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52052800,--De titulo inferior a 83.33 decitex (superior al numero metrico 120),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52053100,--De titulo superior o igual a 714.29 decitex por hilo sencillo (inferior o igual al numero metrico 14 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52053200,De titulo inferior a 714.29 decitex pero superior o igual a 491.67 decitex. por hilo sencillo (superior al numero metrico 14 pero inferior o igual al numero metrico 20.34. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52053300,--De titulo inferior a 232.56 decitex pero superior o igual a 192.31 decitex. por hilo sencillo (superior al numero metrico 43 pero inferior o igual al numero metrico 52. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52053400,--De titulo inferior a 192.31 decitex pero superior o igual a 125 decitex. por hilo sencillo (superior al numero metrico 52 pero inferior o igual al numero metrico 80. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52053500,--De titulo inferior a 125 decitex por hilo sencillo (superior al numero metrico 80 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52054100,--De titulo superior o igual a 714.29 decitex por hilo sencillo (inferior o igual al numero metrico 14 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52054200,De titulo inferior a 714.29 decitex pero superior o igual a 491.67 decitex. por hilo sencillo (superior al numero metrico 14 pero inferior o igual al numero metrico 20.34. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52054300,--De titulo inferior a 232.56 decitex pero superior o igual a 192.31 decitex.por hilo sencillo (superior al numero metrico 43 pero inferior o igual al numero metrico 52 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52054400,--De titulo inferior a 192.31 decitex pero superior o igual a 125 decitex. por hilo sencillo (superior al numero metrico 52 pero inferior o igual al numero metrico 80. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52054600,--De titulo inferior o igual a 125 decitex pero superior o igual a 106.38 decitex. por hilo sencillo (superior al numero metrico 80 pero inferior al numero 94. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52054700,--De titulo inferior a 106.38 decitex pero superior o igual a 83.33 decitex. por hilo sencillo (superior al numero metrico 94 pero inferior o igual al numero metrico 120. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52054800,--De titulo inferior a 83.33 decitex por hilo sencillo (superior al numero metrico 120 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52061100,--De titulo superior o igual a 714.29 decitex (inferior o igual al numero metrico 14),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52061200,De titulo inferior a 714.29 decitex pero superior o igual a 491.67 decitex (superior al numero metrico 14 pero inferior o igual al numero metrico 20.34),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52061300,--De titulo inferior a 232.56 decitex pero superior o igual a 192.31 decitex (superior al numero metrico 43 pero inferior o igual al numero metrico 52),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52061400,--De titulo inferior a 192.31 decitex pero superior o igual a 125 decitex (superior al numero metrico 52 pero inferior o igual al numero metrico 80),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52061500,--De titulo inferior a 125 decitex (superior al numero metrico 80),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52062100,--De titulo superior o igual a 714.29 decitex (inferior o igual al numero metrico 14),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52062200,De titulo inferior a 714.29 decitex pero superior o igual a 491.67 decitex (superior al numero metrico 14 pero inferior o igual al numero metrico 20.34),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52062300,--De titulo inferior a 232.56 decitex pero superior o igual a 192.31 decitex (superior al numero metrico 43 pero inferior o igual al numero metrico 52),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52062400,--De titulo inferior a 192.31 decitex pero superior o igual a 125 decitex (superior al numero metrico 52 pero inferior o igual al numero metrico 80),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52062500,--De titulo inferior a 125 decitex (superior al numero metrico 80),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52063100,--De titulo superior o igual a 714.29 decitex por hilo sencillo (inferior o igual al numero metrico 14 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52063200,De titulo inferior a 714.29 decitex pero superior o igual a 491.67 decitex. por hilo sencillo (superior al numero metrico 14 pero inferior o igual al numero metrico 20.34. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52063300,--De titulo inferior a 232.56 decitex pero superior o igual a 192.31 decitex. por hilo sencillo (superior al numero metrico 43 pero inferior o igual al numero metrico 52. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52063400,--De titulo inferior a 192.31 decitex pero superior o igual a 125 decitex. por hilo sencillo (superior al numero metrico 52 pero inferior o igual al numero metrico 80. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52063500,--De titulo inferior a 125 decitex por hilo sencillo (superior al numero metrico 80 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52064100,--De titulo superior o igual a 714.29 decitex por hilo sencillo (inferior o igual al numero metrico 14 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52064200,De titulo inferior a 714.29 decitex pero superior o igual a 491.67 decitex. por hilo sencillo (superior al numero metrico 14 pero inferior o igual al numero metrico 20.34. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52064300,--De titulo inferior a 232.56 decitex pero superior o igual a 192.31 decitex. por hilo sencillo (superior al numero metrico 43 pero inferior o igual al numero metrico 52. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52064400,--De titulo inferior a 192.31 decitex pero superior o igual a 125 decitex. por hilo sencillo (superior al numero metrico 52 pero inferior o igual al numero metrico 80. por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52064500,--De titulo inferior a 125 decitex por hilo sencillo (superior al numero metrico 80 por hilo sencillo),18,3,21,false,,Base NCM feb-2023 (Kaggle).
52071000,-Con un contenido de algodon superior o igual al 85 % en peso,18,3,21,false,,Base NCM feb-2023 (Kaggle).
52079000,Mezclados exclusiva o principalmente con fibras sinteticas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
52081100,De densidad inferior a 35 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52081200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52081300,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52081900,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52082100,De densidad inferior a 35 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52082200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52082300,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52082900,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52083100,De densidad inferior a 35 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52083200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52083300,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52083900,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52084100,De densidad inferior a 35 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52084200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52084300,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52084900,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52085100,De densidad inferior a 35 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52085200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52085910,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52085990,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52091100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52091200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52091900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52092100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52092200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52092900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52093100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52093200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52093900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52094100,De densidad inferior a 20 hilos por cm2d,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52094210,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52094290,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52094300,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52094900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52095100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52095200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52095900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52101100,De densidad inferior a 20 hilos poor cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52101910,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52101990,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52102100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52102910,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52102990,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52103100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52103200,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52103900,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52104100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52104910,De densidad inferior a 30 hilos por cm 2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52104990,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52105100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52105910,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52105990,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52111100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52111200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52111900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52112010,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52112020,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52112090,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52113100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52113200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52113900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52114100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52114210,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52114290,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52114300,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52114900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52115100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52115200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52115900,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52121100,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52121200,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52121300,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52121400,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52121500,De densidad inferior a 30 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52122100,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52122200,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52122300,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52122400,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
52122500,De densidad inferior a 20 hilos por cm2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53011000,-Lino en bruto o enriado,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53012110,Agramado,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53012120,Espadado,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53012910,Peinado,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53012990,Los demas,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53013000,-Estopas y desperdicios de lino,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53021000,-Cañamo en bruto o enriado,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53029000,-Los demas,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53031010,Yute,8,3,21,false,,Base NCM feb-2023 (Kaggle).
53031090,Las demas,8,3,21,false,,Base NCM feb-2023 (Kaggle).
53039010,Yute,8,3,21,false,,Base NCM feb-2023 (Kaggle).
53039090,Los demas,8,3,21,false,,Base NCM feb-2023 (Kaggle).
53050010,De abaca. en bruto,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53050090,Los demas,6,3,21,false,,Base NCM feb-2023 (Kaggle).
53061000,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53062000,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53071010,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53071090,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53072010,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53072090,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53081000,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53082000,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53089000,Acondicionados para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
53091100,De peso inferior a 100 g/m2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53091900,De peso inferior a 100 g/m2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53092100,De peso inferior a 100 g/m2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53092900,De peso inferior a 100 g/m2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53101010,Arpillera de yute,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53101090,Los demas,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53109000,Arpillera de yute,26,3,21,false,,Base NCM feb-2023 (Kaggle).
53110000,De peso inferior a 100 g/m2,26,3,21,false,,Base NCM feb-2023 (Kaggle).
54011011,Sin acondicionar para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54011012,Acondicionado para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54011090,Sin acondicionar para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54012011,Sin acondicionar para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54012012,Acondicionado para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54012090,Sin acondicionar para la venta al por menor,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54021100,--De aramidas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
54021910,De nailon,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54021990,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54022000,De titulo superior o igual a 80 Dtex.. pero inferior o igual a 300 Dtex.(R.540/02 ME),18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023111,De titulo inferior o igual a 22 Dtex.,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023119,De titulo inferior o igual a 22 Dtex.,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023190,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023211,Multifilamento con efecto antiestatico permanente de titulo superior a 110 tex,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023219,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023290,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023310,De titulo inferior o igual a 80 Dtex.,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023320,De titulo inferior o igual a 80 Dtex.,18,3,21,false,,Base NCM feb-2023 (Kaggle).
54023390,De titulo inferioir o igual a 80 Dtex.,18,3,21,false,,Base NCM feb-2023 (Kaggle).
